tokens,clean_text,stemmed_tokens,stemmed_text
"['kualitas', 'kualitas', 'jumbo', 'ga', 'diragukan', 'animasi', 'cerita', 'oke', 'relevansi', 'karakter', 'cerita', 'tersaji', 'relevan', 'kebanyakan', 'orang', 'indonesia', 'momen', 'momen', 'lebaran', 'sih', 'udah', 'enak', 'banget', 'promo', 'film', 'ya', 'item']",kualitas kualitas jumbo ga diragukan animasi cerita oke relevansi karakter cerita tersaji relevan kebanyakan orang indonesia momen momen lebaran sih udah enak banget promo film ya item,"['kualitas', 'kualitas', 'jumbo', 'ga', 'ragu', 'animasi', 'cerita', 'oke', 'relevansi', 'karakter', 'cerita', 'saji', 'relevan', 'banyak', 'orang', 'indonesia', 'momen', 'momen', 'lebaran', 'sih', 'udah', 'enak', 'banget', 'promo', 'film', 'ya', 'item']",kualitas kualitas jumbo ga ragu animasi cerita oke relevansi karakter cerita saji relevan banyak orang indonesia momen momen lebaran sih udah enak banget promo film ya item
"['film', 'animasi', 'indonesia', 'bersinar', 'deretan', 'film', 'terpopuler', 'jumbo', 'meledak', 'bioskop', 'via', 'detikpop']",film animasi indonesia bersinar deretan film terpopuler jumbo meledak bioskop via detikpop,"['film', 'animasi', 'indonesia', 'sinar', 'deret', 'film', 'populer', 'jumbo', 'ledak', 'bioskop', 'via', 'detikpop']",film animasi indonesia sinar deret film populer jumbo ledak bioskop via detikpop
"['terima', 'kasih', 'gita', 'dukungan', 'apresiasinya', 'pencapaian', 'jumbo', 'berkat', 'penonton', 'indonesia', 'dukungannya', 'semoga', 'film', 'animasi', 'menginspirasi', 'industri', 'perfilman', 'indonesia', 'ya']",terima kasih gita dukungan apresiasinya pencapaian jumbo berkat penonton indonesia dukungannya semoga film animasi menginspirasi industri perfilman indonesia ya,"['terima', 'kasih', 'gita', 'dukung', 'apresiasi', 'capai', 'jumbo', 'berkat', 'tonton', 'indonesia', 'dukung', 'moga', 'film', 'animasi', 'inspirasi', 'industri', 'film', 'indonesia', 'ya']",terima kasih gita dukung apresiasi capai jumbo berkat tonton indonesia dukung moga film animasi inspirasi industri film indonesia ya
"['film', 'animasi', 'indonesia', 'bersinar', 'deretan', 'film', 'terpopuler', 'jumbo', 'meledak', 'bioskop', 'via']",film animasi indonesia bersinar deretan film terpopuler jumbo meledak bioskop via,"['film', 'animasi', 'indonesia', 'sinar', 'deret', 'film', 'populer', 'jumbo', 'ledak', 'bioskop', 'via']",film animasi indonesia sinar deret film populer jumbo ledak bioskop via
"['jumbo', 'film', 'animasi', 'indonesia', 'terlaris', 'media', 'asing', 'jumbo', 'is', 'a', 'giant', 'leap', 'for', 'indonesian', 'animation', 'selengkapnya']",jumbo film animasi indonesia terlaris media asing jumbo is a giant leap for indonesian animation selengkapnya,"['jumbo', 'film', 'animasi', 'indonesia', 'laris', 'media', 'asing', 'jumbo', 'is', 'a', 'giant', 'leap', 'for', 'indonesian', 'animation', 'lengkap']",jumbo film animasi indonesia laris media asing jumbo is a giant leap for indonesian animation lengkap
"['film', 'animasi', 'karya', 'indonesia', 'jumbo', 'film', 'animasi', 'laris', 'asia', 'tenggara']",film animasi karya indonesia jumbo film animasi laris asia tenggara,"['film', 'animasi', 'karya', 'indonesia', 'jumbo', 'film', 'animasi', 'laris', 'asia', 'tenggara']",film animasi karya indonesia jumbo film animasi laris asia tenggara
"['wakil', 'presiden', 'republik', 'indonesia', 'gibran', 'rakabuming', 'raka', 'mengajak', 'ratusan', 'anak', 'yatim', 'menikmati', 'momen', 'istimewa', 'menonton', 'film', 'animasi', 'jumbo', 'bioskop', 'senayan', 'city', 'jakarta', 'pusat', 'jumat']",wakil presiden republik indonesia gibran rakabuming raka mengajak ratusan anak yatim menikmati momen istimewa menonton film animasi jumbo bioskop senayan city jakarta pusat jumat,"['wakil', 'presiden', 'republik', 'indonesia', 'gibran', 'rakabuming', 'raka', 'ajak', 'ratus', 'anak', 'yatim', 'nikmat', 'momen', 'istimewa', 'tonton', 'film', 'animasi', 'jumbo', 'bioskop', 'senayan', 'city', 'jakarta', 'pusat', 'jumat']",wakil presiden republik indonesia gibran rakabuming raka ajak ratus anak yatim nikmat momen istimewa tonton film animasi jumbo bioskop senayan city jakarta pusat jumat
"['jumbo', 'film', 'animasi', 'asia', 'tenggara', 'terlaris']",jumbo film animasi asia tenggara terlaris,"['jumbo', 'film', 'animasi', 'asia', 'tenggara', 'laris']",jumbo film animasi asia tenggara laris
"['pagi', 'stlh', 'sholat', 'lngsng', 'silaturahmi', 'keluarga', 'amp', 'tetangga', 'galupa', 'makan', 'ketupat', 'opor', 'ayam', 'sambal', 'goreng', 'kentang', 'yg', 'ngangenin', 'siangnya', 'lnjt', 'makan', 'bakso', 'ga', 'lupa', 'nntn', 'film', 'animasi', 'indonesia', 'yg', 'keren', 'bgt', 'jumbo']",pagi stlh sholat lngsng silaturahmi keluarga amp tetangga galupa makan ketupat opor ayam sambal goreng kentang yg ngangenin siangnya lnjt makan bakso ga lupa nntn film animasi indonesia yg keren bgt jumbo,"['pagi', 'stlh', 'sholat', 'lngsng', 'silaturahmi', 'keluarga', 'amp', 'tetangga', 'galupa', 'makan', 'ketupat', 'opor', 'ayam', 'sambal', 'goreng', 'kentang', 'yg', 'ngangenin', 'siang', 'lnjt', 'makan', 'bakso', 'ga', 'lupa', 'nntn', 'film', 'animasi', 'indonesia', 'yg', 'keren', 'bgt', 'jumbo']",pagi stlh sholat lngsng silaturahmi keluarga amp tetangga galupa makan ketupat opor ayam sambal goreng kentang yg ngangenin siang lnjt makan bakso ga lupa nntn film animasi indonesia yg keren bgt jumbo
"['perasaan', 'kaga', 'yg', 'film', 'disney', 'pixar', 'dll', 'orang', 'film', 'horor', 'yg', 'dewasa', 'aja', 'suka', 'bawa', 'anak', 'knp', 'giliran', 'jumbo', 'muncul', 'kek', 'gini', 'kalo', 'disney', 'yg', 'boikot', 'aja', 'lo', 'trabas', 'knp', 'pake', 'acara', 'ragu', 'nonton', 'animasi', 'indonesia']",perasaan kaga yg film disney pixar dll orang film horor yg dewasa aja suka bawa anak knp giliran jumbo muncul kek gini kalo disney yg boikot aja lo trabas knp pake acara ragu nonton animasi indonesia,"['asa', 'kaga', 'yg', 'film', 'disney', 'pixar', 'dll', 'orang', 'film', 'horor', 'yg', 'dewasa', 'aja', 'suka', 'bawa', 'anak', 'knp', 'gilir', 'jumbo', 'muncul', 'kek', 'gin', 'kalo', 'disney', 'yg', 'boikot', 'aja', 'lo', 'trabas', 'knp', 'pake', 'acara', 'ragu', 'nonton', 'animasi', 'indonesia']",asa kaga yg film disney pixar dll orang film horor yg dewasa aja suka bawa anak knp gilir jumbo muncul kek gin kalo disney yg boikot aja lo trabas knp pake acara ragu nonton animasi indonesia
"['bayangin', 'indonesia', 'film', 'animasi', 'sekelas', 'jumbo', 'eh', 'pemerintah', 'nya', 'yg', 'dongok', 'milih', 'ai', 'busuk', 'sampah', 'wakil', 'dongok', 'nya', 'yg', 'males', 'baca', 'ngedukung', 'penggunaan', 'ai', 'karya', 'seni']",bayangin indonesia film animasi sekelas jumbo eh pemerintah nya yg dongok milih ai busuk sampah wakil dongok nya yg males baca ngedukung penggunaan ai karya seni,"['bayangin', 'indonesia', 'film', 'animasi', 'kelas', 'jumbo', 'eh', 'perintah', 'nya', 'yg', 'dongok', 'milih', 'ai', 'busuk', 'sampah', 'wakil', 'dongok', 'nya', 'yg', 'males', 'baca', 'ngedukung', 'guna', 'ai', 'karya', 'seni']",bayangin indonesia film animasi kelas jumbo eh perintah nya yg dongok milih ai busuk sampah wakil dongok nya yg males baca ngedukung guna ai karya seni
"['aviasi', 'pariwisata', 'indonesia', 'persero', 'injourney', 'anak', 'perusahaannya', 'aktif', 'mendukung', 'jumbo', 'film', 'animasi', 'karya', 'anak', 'bangsa', 'penguatan', 'industri', 'kreatif', 'nasional']",aviasi pariwisata indonesia persero injourney anak perusahaannya aktif mendukung jumbo film animasi karya anak bangsa penguatan industri kreatif nasional,"['aviasi', 'pariwisata', 'indonesia', 'persero', 'injourney', 'anak', 'usaha', 'aktif', 'dukung', 'jumbo', 'film', 'animasi', 'karya', 'anak', 'bangsa', 'kuat', 'industri', 'kreatif', 'nasional']",aviasi pariwisata indonesia persero injourney anak usaha aktif dukung jumbo film animasi karya anak bangsa kuat industri kreatif nasional
"['perkara', 'crab', 'mentality', 'emang', 'juara', 'makhluk', 'indonesia', 'film', 'nussa', 'rara', 'dituduh', 'agenda', 'radikal', 'radikul', 'film', 'jumbo', 'k', 'perkara', 'tokoh', 'hantu', 'fyi', 'film', 'animasi', 'hasil', 'rumah', 'produksi', 'lho', 'minimal', 'diam', 'nggak', 'dukung', 'produk', 'kreatif', 'lokal']",perkara crab mentality emang juara makhluk indonesia film nussa rara dituduh agenda radikal radikul film jumbo k perkara tokoh hantu fyi film animasi hasil rumah produksi lho minimal diam nggak dukung produk kreatif lokal,"['perkara', 'crab', 'mentality', 'emang', 'juara', 'makhluk', 'indonesia', 'film', 'nussa', 'rara', 'tuduh', 'agenda', 'radikal', 'radikul', 'film', 'jumbo', 'k', 'perkara', 'tokoh', 'hantu', 'fyi', 'film', 'animasi', 'hasil', 'rumah', 'produksi', 'lho', 'minimal', 'diam', 'nggak', 'dukung', 'produk', 'kreatif', 'lokal']",perkara crab mentality emang juara makhluk indonesia film nussa rara tuduh agenda radikal radikul film jumbo k perkara tokoh hantu fyi film animasi hasil rumah produksi lho minimal diam nggak dukung produk kreatif lokal
"['jumbo', 'bikin', 'anak', 'bangsa', 'indonesia', 'dikerjain', 'ratusan', 'kreator', 'terbaik', 'nyiapin', 'sampe', 'rilis', 'film', 'animasi', 'terlaris', 'indonesia', 'ehh', 'narasi', 'belok', 'belok', 'ampe', 'boycot', 'muncul', 'pendidikan', 'indo']",jumbo bikin anak bangsa indonesia dikerjain ratusan kreator terbaik nyiapin sampe rilis film animasi terlaris indonesia ehh narasi belok belok ampe boycot muncul pendidikan indo,"['jumbo', 'bikin', 'anak', 'bangsa', 'indonesia', 'dikerjain', 'ratus', 'kreator', 'baik', 'nyiapin', 'sampe', 'rilis', 'film', 'animasi', 'laris', 'indonesia', 'ehh', 'narasi', 'belok', 'belok', 'ampe', 'boycot', 'muncul', 'didik', 'indo']",jumbo bikin anak bangsa indonesia dikerjain ratus kreator baik nyiapin sampe rilis film animasi laris indonesia ehh narasi belok belok ampe boycot muncul didik indo
"['film', 'jumbo', 'semoga', 'animasi', 'indonesia', 'kerenn', 'berharap', 'bikin', 'film', 'keong', 'mas', 'ala', 'disney', 'princess', 'liat', 'sepenggal', 'aja', 'vibesnya', 'udah', 'keren', 'banget', 'kalo', 'dikembangin', 'kayak', 'film', 'jumbo']",film jumbo semoga animasi indonesia kerenn berharap bikin film keong mas ala disney princess liat sepenggal aja vibesnya udah keren banget kalo dikembangin kayak film jumbo,"['film', 'jumbo', 'moga', 'animasi', 'indonesia', 'kerenn', 'harap', 'bikin', 'film', 'keong', 'mas', 'ala', 'disney', 'princess', 'liat', 'penggal', 'aja', 'vibesnya', 'udah', 'keren', 'banget', 'kalo', 'dikembangin', 'kayak', 'film', 'jumbo']",film jumbo moga animasi indonesia kerenn harap bikin film keong mas ala disney princess liat penggal aja vibesnya udah keren banget kalo dikembangin kayak film jumbo
"['tayang', 'perdana', 'maret', 'film', 'animasi', 'jumbo', 'produksi', 'visinema', 'studios', 'langsung', 'mencuri', 'perhatian', 'penonton', 'indonesia', 'berhenti', 'situ', 'jumbo', 'tayang', 'negara', 'malaysia', 'singapura', 'rusia', 'ukraina', 'juni', 'ag']",tayang perdana maret film animasi jumbo produksi visinema studios langsung mencuri perhatian penonton indonesia berhenti situ jumbo tayang negara malaysia singapura rusia ukraina juni ag,"['tayang', 'perdana', 'maret', 'film', 'animasi', 'jumbo', 'produksi', 'visinema', 'studios', 'langsung', 'curi', 'perhati', 'tonton', 'indonesia', 'henti', 'situ', 'jumbo', 'tayang', 'negara', 'malaysia', 'singapura', 'rusia', 'ukraina', 'juni', 'ag']",tayang perdana maret film animasi jumbo produksi visinema studios langsung curi perhati tonton indonesia henti situ jumbo tayang negara malaysia singapura rusia ukraina juni ag
"['gue', 'nonton', 'jumbo', 'kemarin', 'nangis', 'terharu', 'liat', 'animasi', 'karya', 'anak', 'indonesia', 'literally', 'film', 'menit', 'udah', 'ngalir', 'airmata', 'gue', 'kayak', 'ya', 'allah', 'animasi', 'negara', 'gue', 'sampe', 'titik']",gue nonton jumbo kemarin nangis terharu liat animasi karya anak indonesia literally film menit udah ngalir airmata gue kayak ya allah animasi negara gue sampe titik,"['gue', 'nonton', 'jumbo', 'kemarin', 'nang', 'haru', 'liat', 'animasi', 'karya', 'anak', 'indonesia', 'literally', 'film', 'menit', 'udah', 'ngalir', 'airmata', 'gue', 'kayak', 'ya', 'allah', 'animasi', 'negara', 'gue', 'sampe', 'titik']",gue nonton jumbo kemarin nang haru liat animasi karya anak indonesia literally film menit udah ngalir airmata gue kayak ya allah animasi negara gue sampe titik
"['jumbo', 'film', 'animasi', 'terbaik', 'indonesia', 'layak', 'juta']",jumbo film animasi terbaik indonesia layak juta,"['jumbo', 'film', 'animasi', 'baik', 'indonesia', 'layak', 'juta']",jumbo film animasi baik indonesia layak juta
"['nope', 'wom', 'gw', 'lbih', 'berpengaruh', 'dripada', 'marketing', 'nonorganik', 'film', 'animasi', 'indonesia', 'cmn', 'bs', 'dihitung', 'jari', 'kualitas', 'kyk', 'jumbo', 'film', 'unik', 'yg', 'lainny', 'udh', 'psti', 'pny', 'value', 'added', 'diomongin', 'scara', 'organik', 'dbanding', 'tipe', 'film', 'yg']",nope wom gw lbih berpengaruh dripada marketing nonorganik film animasi indonesia cmn bs dihitung jari kualitas kyk jumbo film unik yg lainny udh psti pny value added diomongin scara organik dbanding tipe film yg,"['nope', 'wom', 'gw', 'lbih', 'pengaruh', 'dripada', 'marketing', 'nonorganik', 'film', 'animasi', 'indonesia', 'cmn', 'bs', 'hitung', 'jari', 'kualitas', 'kyk', 'jumbo', 'film', 'unik', 'yg', 'lainny', 'udh', 'psti', 'pny', 'value', 'added', 'diomongin', 'scara', 'organik', 'dbanding', 'tipe', 'film', 'yg']",nope wom gw lbih pengaruh dripada marketing nonorganik film animasi indonesia cmn bs hitung jari kualitas kyk jumbo film unik yg lainny udh psti pny value added diomongin scara organik dbanding tipe film yg
"['mumpung', 'hype', 'jumbo', 'animasi', 'indonesia', 'youtube', 'ngelanjutin', 'cerita', 'film', 'knight', 'kris', 'namanya', 'tiger', 'bayu', 'youtube', 'emang', 'animasi', 'nya', 'jelek', 'yuk', 'dukung', 'menonton', 'sebarin', 'biar', 'dukungan', 'dana']",mumpung hype jumbo animasi indonesia youtube ngelanjutin cerita film knight kris namanya tiger bayu youtube emang animasi nya jelek yuk dukung menonton sebarin biar dukungan dana,"['mumpung', 'hype', 'jumbo', 'animasi', 'indonesia', 'youtube', 'ngelanjutin', 'cerita', 'film', 'knight', 'kris', 'nama', 'tiger', 'bayu', 'youtube', 'emang', 'animasi', 'nya', 'jelek', 'yuk', 'dukung', 'tonton', 'sebarin', 'biar', 'dukung', 'dana']",mumpung hype jumbo animasi indonesia youtube ngelanjutin cerita film knight kris nama tiger bayu youtube emang animasi nya jelek yuk dukung tonton sebarin biar dukung dana
"['tiktok', 'aneh', 'pisan', 'bgst', 'film', 'animasi', 'indonesia', 'bagus', 'jumbo', 'aja', 'nyinyirin', 'sangkut', 'pautin', 'agama', 'wth']",tiktok aneh pisan bgst film animasi indonesia bagus jumbo aja nyinyirin sangkut pautin agama wth,"['tiktok', 'aneh', 'pis', 'bgst', 'film', 'animasi', 'indonesia', 'bagus', 'jumbo', 'aja', 'nyinyirin', 'sangkut', 'pautin', 'agama', 'wth']",tiktok aneh pis bgst film animasi indonesia bagus jumbo aja nyinyirin sangkut pautin agama wth
"['jadiin', 'lu', 'kagum', 'nonton', 'animasinya', 'diproduksi', 'animator', 'lokal', 'bangga', 'indonesia', 'film', 'animasi', 'kayak', 'jumbo']",jadiin lu kagum nonton animasinya diproduksi animator lokal bangga indonesia film animasi kayak jumbo,"['jadiin', 'lu', 'kagum', 'nonton', 'animasi', 'produksi', 'animator', 'lokal', 'bangga', 'indonesia', 'film', 'animasi', 'kayak', 'jumbo']",jadiin lu kagum nonton animasi produksi animator lokal bangga indonesia film animasi kayak jumbo
"['jd', 'gak', 'masuk', 'akal', 'bgt', 'kalo', 'kritiknya', 'perhantuan', 'sebenernya', 'mah', 'aja', 'kek', 'animasi', 'bedanya', 'dikemas', 'dg', 'kultur', 'indonesia', 'jd', 'real', 'mengaburkan', 'fakta', 'kalo', 'film', 'animasi', 'jumbo', 'ya', 'fiksi', 'selayaknya', 'film', 'animasi']",jd gak masuk akal bgt kalo kritiknya perhantuan sebenernya mah aja kek animasi bedanya dikemas dg kultur indonesia jd real mengaburkan fakta kalo film animasi jumbo ya fiksi selayaknya film animasi,"['jd', 'gak', 'masuk', 'akal', 'bgt', 'kalo', 'kritik', 'hantu', 'sebenernya', 'mah', 'aja', 'kek', 'animasi', 'beda', 'kemas', 'dg', 'kultur', 'indonesia', 'jd', 'real', 'abur', 'fakta', 'kalo', 'film', 'animasi', 'jumbo', 'ya', 'fiksi', 'layak', 'film', 'animasi']",jd gak masuk akal bgt kalo kritik hantu sebenernya mah aja kek animasi beda kemas dg kultur indonesia jd real abur fakta kalo film animasi jumbo ya fiksi layak film animasi
"['bgt', 'info', 'jumbo', 'rilis', 'narasi', 'yg', 'dipakai', 'tu', 'film', 'animasi', 'yg', 'melibatkan', 'animator', 'keren', 'bikinnya', 'pas', 'liat', 'trailernya', 'gue', 'lgsg', 'tertarik', 'why', 'indonesia', 'jarang', 'bgt', 'ngasih', 'film', 'animasi', 'fantasi', 'jg', 'gue', 'emg', 'penikmat', 'genre']",bgt info jumbo rilis narasi yg dipakai tu film animasi yg melibatkan animator keren bikinnya pas liat trailernya gue lgsg tertarik why indonesia jarang bgt ngasih film animasi fantasi jg gue emg penikmat genre,"['bgt', 'info', 'jumbo', 'rilis', 'narasi', 'yg', 'pakai', 'tu', 'film', 'animasi', 'yg', 'libat', 'animator', 'keren', 'bikin', 'pas', 'liat', 'trailer', 'gue', 'lgsg', 'tarik', 'why', 'indonesia', 'jarang', 'bgt', 'ngasih', 'film', 'animasi', 'fantasi', 'jg', 'gue', 'emg', 'nikmat', 'genre']",bgt info jumbo rilis narasi yg pakai tu film animasi yg libat animator keren bikin pas liat trailer gue lgsg tarik why indonesia jarang bgt ngasih film animasi fantasi jg gue emg nikmat genre
"['film', 'animasi', 'jumbo', 'tembus', 'juta', 'penonton', 'pekan', 'sambut', 'hangat', 'keluarga', 'indonesia']",film animasi jumbo tembus juta penonton pekan sambut hangat keluarga indonesia,"['film', 'animasi', 'jumbo', 'tembus', 'juta', 'tonton', 'pekan', 'sambut', 'hangat', 'keluarga', 'indonesia']",film animasi jumbo tembus juta tonton pekan sambut hangat keluarga indonesia
"['jumbo', 'film', 'animasi', 'indonesia', 'don', 'anak', 'yatim', 'berusia', 'diremehkan', 'tubuhnya', 'mewarisi', 'buku', 'cerita', 'ajaib', 'orang', 'tuanya', 'berencana', 'menggelar', 'drama', 'lomba', 'bakat', 'bukunya', 'dicuri', 'don', 'bertemu', 'peri', 'bernama', 'meri']",jumbo film animasi indonesia don anak yatim berusia diremehkan tubuhnya mewarisi buku cerita ajaib orang tuanya berencana menggelar drama lomba bakat bukunya dicuri don bertemu peri bernama meri,"['jumbo', 'film', 'animasi', 'indonesia', 'don', 'anak', 'yatim', 'usia', 'remeh', 'tubuh', 'waris', 'buku', 'cerita', 'ajaib', 'orang', 'tua', 'rencana', 'gelar', 'drama', 'lomba', 'bakat', 'buku', 'curi', 'don', 'temu', 'peri', 'nama', 'meri']",jumbo film animasi indonesia don anak yatim usia remeh tubuh waris buku cerita ajaib orang tua rencana gelar drama lomba bakat buku curi don temu peri nama meri
"['geeesss', 'film', 'jumbo', 'keren', 'bangeeetttttt', 'bangga', 'indonesia', 'film', 'animasi', 'bagus', 'kerasa', 'banget', 'mahalnya', 'ayoo', 'guys', 'dukung', 'film', 'jumbo', 'nonton', 'bioskop', 'jadiin', 'jt', 'penonton', 'please']",geeesss film jumbo keren bangeeetttttt bangga indonesia film animasi bagus kerasa banget mahalnya ayoo guys dukung film jumbo nonton bioskop jadiin jt penonton please,"['geeesss', 'film', 'jumbo', 'keren', 'bangeeetttttt', 'bangga', 'indonesia', 'film', 'animasi', 'bagus', 'rasa', 'banget', 'mahal', 'ayoo', 'guys', 'dukung', 'film', 'jumbo', 'nonton', 'bioskop', 'jadiin', 'jt', 'tonton', 'please']",geeesss film jumbo keren bangeeetttttt bangga indonesia film animasi bagus rasa banget mahal ayoo guys dukung film jumbo nonton bioskop jadiin jt tonton please
