userName;score;content
Pengguna Google;5;top
Pengguna Google;5;good
Pengguna Google;1;tiba-tiba banget punya daftar tagihan yang harus dibayar, padahal selama ini melakukan pembelian aplikasi dibayar lunas dan sukses. tagihan fiktif ini merugikan dan meresahkan banget. buat laporan juga nggak ada solusi. bersihin akunku dan nama baikku! nggak pernah hutang juga.
Pengguna Google;5;seru
Pengguna Google;5;keren
Pengguna Google;5;sangat membantu untuk transportasi dan kebutuhan lain nya
Pengguna Google;5;top
Pengguna Google;5;cepet,aman, nyaman
Pengguna Google;1;sangat mengecewakan
Pengguna Google;1;Sistem yg sangat buruk,hanya menyusahkan driver yg sudah berjuang, pasti ada balasanya,
Pengguna Google;5;manfaat, bagus,
Pengguna Google;5;pengantaran tepat waktu
Pengguna Google;1;"kecewa sii udh 2 kali order pake grab tp yg terakhir bikin kecewa bgt udh nunggu pengemudi lama datengnya trus tiba"" dia bilang ga bisa jemput , anak saya lagi sakit nunggu lama , ga ada komfirmasi klo emng dr awal ga bisa ga ush diterima"
Pengguna Google;1;nyari lokasi aja ssah nya mnta ampun
Pengguna Google;5;grab lebih baik dari go......
Pengguna Google;5;pengemudinya ramah, tahu jln, santai tidak trburu buru👍👍
Pengguna Google;5;ramah dan tepat waktu
Pengguna Google;5;bagus
Pengguna Google;5;supir nya ramah dan jga tdk ngebut sangat senang di per jln an
Pengguna Google;5;excellent
Pengguna Google;5;baik dn ramah
Pengguna Google;5;mantap
Pengguna Google;5;Mantaaappp. bagus dan puas .....!!!
Pengguna Google;5;bagus
Pengguna Google;4;ok
Pengguna Google;5;keren
Pengguna Google;5;The best delivery all
Pengguna Google;5;ok bnget
Pengguna Google;5;Alhamdulillah sesuai ekspektasi 👌🏻👍🏻🙏
Pengguna Google;5;enak tidak ribet
Pengguna Google;5;bagus membantu
Pengguna Google;1;Aplikasi tertolol!!! Ubah profile, minta ubah ovo... justru ubah profile di grab mau disamakan sama ovo... kok selalu suruh ubah dulu profile di ovo!!!! TOLOL!!!!!
Pengguna Google;1;tau gak bisa di pake
Pengguna Google;5;baik dan murah senyum
Pengguna Google;5;aplikasi yg sagat berguna sekali untuk era yg sekarang
Pengguna Google;1;LEMOT
Pengguna Google;5;ok
Pengguna Google;1;makin lama makin gak jelas ini aplikasi
Pengguna Google;5;ok
Pengguna Google;5;sangat baik
Pengguna Google;5;bagus
Pengguna Google;1;Driver tidak ada yang menerima
Pengguna Google;5;easy make it Aplikacation
Pengguna Google;1;dulu bintang 5 sekarang bintang 1 soalnya ongkirnya mahal amat,mana nunggunya lama hede
Pengguna Google;5;bagus
Pengguna Google;1;benerin lagi tolol
Pengguna Google;3;bagus
Pengguna Google;2;"tolong donk pihak grab bilangin driver nya yg bawa penumpang ke kantor pertamina udah jelas"" tempat menaik turun kan penumpang malah diarah dan nabrak securiti yg ngatur lalin bila perlu janagan dipake driver bgtu , syas sudah telfon dan lapor ke grab tolong ditindak"
Pengguna Google;5;nyaman
Pengguna Google;1;kesempatan ya makin lama makin selangit harganya 🥰 masalahnya pun tak ada juga driver yang mau atau pun dapat 😆
Pengguna Google;5;keren
Pengguna Google;5;baik dan ramah, tepat samapai tujuan
Pengguna Google;1;HABIS DI UPDATE MAKIN LEMOT.. TITIK MAP TIDAK SESUAI, DONASI POHON TERCENTANG SENDIRI, TIP JUGA TIBA² DI NOMINAL 50RIBU.. BUKANNYA GA IKHLAS NGASIH TIP, TAPI KAMI JUGA ADA BUTUH WOY.. ADMIN TOLONG PERBAIKI SISTEM 😡
Pengguna Google;5;aplikasi yang berguna
Pengguna Google;1;sempurna
Pengguna Google;5;supirnya bersahabat
Pengguna Google;5;👍
Pengguna Google;5;mobil nya enak dan pengendara nya Ramah
Pengguna Google;5;baik
Pengguna Google;5;layanan baik
Pengguna Google;1;pesanan grabfood sangat LAMA !
Pengguna Google;5;amanah perjalanan lncar
Pengguna Google;5;layann nya baguss👍👍👍👍
Pengguna Google;5;tepat waktu
Pengguna Google;5;Good
Pengguna Google;1;saya saranin yg suka order makanan via aplikasi ini jangan pake argo prioritas pecuma udah mah bayar mahal makanan tetep aja nunggu lama mending pake hemat saja
Pengguna Google;5;keren
Pengguna Google;5;mantap
Pengguna Google;1;saya pesan grab express, driver sudah ambil pesanan saya dan sudah mengantar pesanan saya, tetapi di aplikasi grab malah memesan driver lain, dan driver tersebut marah marah ke saya
Pengguna Google;5;bagus
Pengguna Google;5;ok nice
Pengguna Google;5;mudah di akses
Pengguna Google;3;ok
Pengguna Google;1;aplikasi ngentottt... lambat layanan njing
Pengguna Google;5;baik
Pengguna Google;1;saldo saya di taik terus dai aplikasi ini pdahal udah lama gaka saya install tapi saat mau cek login ulang gak bisa terus udah berapa hari... aplikasi gak jelas janan di download
Pengguna Google;1;line lambat
Pengguna Google;1;tiba2 ada transaksi pake mandiri pdhl ngk ada beli apapun dan ngk pernah pake juga
Pengguna Google;2;sistem grablocker bikin kecewa. respon dari pusat bantuan jg tidak membantu.
Pengguna Google;1;lama pake apk ini paylater pun ga pernah telat malah paylater ga bisa di gunakan
Pengguna Google;5;sangat baikk
Pengguna Google;5;sopan
Pengguna Google;5;puas
Pengguna Google;5;baik dan ramah abangnya
Pengguna Google;1;kalo bayar pake cash lama bener pesanan di ambil/kadang malah ga di ambil sama driver.kalo mau di cancel waktu buat cancel gofood lama bener,udah keburu beli sendiri.
Pengguna Google;1;percuma pake grab unlimited,kalo vouchernya dibatasi, banyak RESTO malah vouchernya GK bisa dipake.
Pengguna Google;5;mantap
Pengguna Google;5;bagus kiriman cpat
Pengguna Google;1;titik nya ga presisi jadi harus bayar lebih ke driver mohon diperbaiki.
Pengguna Google;5;biar bintang yang bicara🙏🏻
Pengguna Google;1;ga ada promo
Pengguna Google;5;baik dan ramah
Pengguna Google;5;baik
Pengguna Google;5;sangat membantu semua transportasi manapun
Pengguna Google;5;mantap
Pengguna Google;5;baik
Pengguna Google;2;grabfood ongkirnya mahal dan vouchernya duikitttttttt
Pengguna Google;3;grabfood pakai pengiriman prioritas tapi masih lama dan driver sering gonta ganti
Pengguna Google;5;pelayanannya keren 👌👍
Pengguna Google;5;mantap
Pengguna Google;4;aplikasinya bagus, tapi saran saya, untuk pick up makanannya tuh mending pas makanannya udh mau siap baru dikasih ke ke driver. kasian drivernya kalau harus nunggu setengah jam smpe sejam di warung makan buat nungguin pesenan, padahal dalam rentan waktu segitu mereka juga bisa ngorder lagi pls :((
Pengguna Google;5;cepat
Pengguna Google;5;mantap
Pengguna Google;2;susah untuk login
Pengguna Google;5;pelayanan nya bagus
Pengguna Google;3;driver bagus, aplikasi lembet, dan driver susah tersedia hanya karena masalah cuaca
Pengguna Google;5;ramah
Pengguna Google;4;mantapp
Pengguna Google;5;beh gila ini udah murah tambah murah karena ada diskon gw suka beli disini.. disini sudah ada kode promo dan diskonnya banyak dan tidak bikin dompet kosong... dan ada satu lagi menunya banyak banget!!!
Pengguna Google;5;baik
Pengguna Google;1;udah nunggu lama banget tiba tiba suka di cancel drivernya
Pengguna Google;5;driver ramah dan berbudi bahasa
Pengguna Google;5;pelayanan cepat dan nyaman
Pengguna Google;5;Bagus. . Selalu Ya Grab Semakin Bagus Pelayanannya
Pengguna Google;5;bagus
Pengguna Google;1;makin parah, ongkir naik promo diskon tidak ada
Pengguna Google;5;ok
Pengguna Google;1;driver trlalu pilih apa lgi d daerah sukabumi
Pengguna Google;5;baik sekali
Pengguna Google;5;ok aja
Pengguna Google;5;sangat baik
Pengguna Google;1;error, malhaan belanja tnp konfirm
Pengguna Google;5;mantapp
Pengguna Google;4;👍
Pengguna Google;1;aplikasi banyak susah
Pengguna Google;4;alamat yang sudah ditaruh kadang kadang kegeser dari alamat utama
Pengguna Google;5;pokoknya top banger dach ahh drevernya sangat sopan san ramah,, sangat apal jalan pokoknya kereen abisss
Pengguna Google;5;Perjalanan cepat, aman, dan driver menyenangkan, Grab sip!
Pengguna Google;5;oke
Pengguna Google;2;Tolong buat grab ya, Kalo penumpang lagi pesen lalu dia batalin, jgn langsung turunin performa driver nya. ini kejadian aku, memang ini kebetulan salahku ya karna emg gatau, aku lagi pesen grab lalu aku cancel si driver dgn alasan pribadi ku sendiri, pengen ganti driver. Hal tsb sampe 2× akhirny dpt lah yg driver ke 3,lalu pas dia udah nyampe, 2 driver yg aku cancel tadi juga ikutan nyamperin aku, kukira ada apa ternyata protes karna aku batalin mereka ber 2, performa mereka jadi turun katanya😭
Pengguna Google;1;pesanan di batalkan tpi saldo tetap di potong, udah sejak 25 Agustus smpai sekarang belum di kembalikan, apaan ribet bgt ngurusnya, ini bukan soal uang 46 ribu tapi rasa tanggung jawab kalian kepada customer atau penerima jasa
Pengguna Google;1;saya gk pesen apa apa malah dateng moon chicken
Pengguna Google;5;PENGEMUDINYA RAMAH DAN SOPAN
Pengguna Google;5;mantap
Pengguna Google;4;memudahkan memang, tp jangan dikit2 update terus dong, makan memory hp
Pengguna Google;1;saya tidak pernah pessn makanan. tp yg datang selsu notif kakanan. saya tadinya mau buat splikasinya foang buat persiapan, ehh. saya coba cek grab mobil, untuk tujuan tp yg muncul selalu hanya maps lokasi saya, lokasi tujuan tidak ada.
Pengguna Google;1;udah tutup aja sangat merugikan konsumen dapat driver lama
Pengguna Google;3;uda beberapa kali map nya nge bug, saya jadi susah nyari mobil nya, driver suka ganti ganti sendiri, refresh nya pun lama, kadang ada delay atau jeda. Ada bug mikrofon ga nyala. mohon diperbaiki
Pengguna Google;1;ini kenapa si grab jadi sering upgrade jadi setiap buru² malah kesel liat harus upgrade padahal sering saya upgrade tapi sama saja selalu di minta!!
Pengguna Google;3;promo nya kurang banyak
Pengguna Google;5;sangat membantu
Pengguna Google;5;baik
Pengguna Google;5;istimewah
Pengguna Google;5;sangat membantu
Pengguna Google;5;bagus, super datang sebelum wkt yg di tentukan.
Pengguna Google;4;lebih memudahkan untuk kita
Pengguna Google;5;Memudahkan perjalanan kami saat wisata di Malaysia
Pengguna Google;5;mantap
Pengguna Google;5;bnyk promo, mntap
Pengguna Google;5;baik
Pengguna Google;5;ok good
Pengguna Google;1;Upgradenya susah
Pengguna Google;5;good
Pengguna Google;5;aman
Pengguna Google;5;cepat dan sampai tujuan...
Pengguna Google;5;baik
Pengguna Google;5;👍
Pengguna Google;5;like
Pengguna Google;5;bagus
Pengguna Google;5;driver ramah
Pengguna Google;5;ok
Pengguna Google;5;luamayan gak terlalu lama nunggu,driver sopan,dan dapet harga murah
Pengguna Google;5;Bagus
Pengguna Google;5;ok
Pengguna Google;5;mantap
Pengguna Google;5;alhamdulillah sampai dgn ama mksh orang nya baik
Pengguna Google;5;cepat smapai
Pengguna Google;1;pakai ovo tdk bsa tunai ya tdk bisa, lah trs guna app ini apa!!!!!!!
Pengguna Google;5;"""Ingatlah, laknat Allah (ditimpakan) kepada orang yang zalim."" salam dari driver"
Pengguna Google;5;sangat puas
Pengguna Google;5;sopir nya ramah dan sopan
Pengguna Google;5;markotop sekali
Pengguna Google;5;sangat membantu
Pengguna Google;5;puas pelayanannya.
Pengguna Google;5;good
Pengguna Google;5;sangat membantu
Pengguna Google;5;mantap
Pengguna Google;2;"mendingan pake gojek sih, driver ny gak suruh"" cancel. padahal tarif ny lebih besar di grab daripada gojek"
Pengguna Google;5;👍
Pengguna Google;5;sangat baik
Pengguna Google;5;mantap
Pengguna Google;5;sangat mudah melayani
Pengguna Google;5;Ok
Pengguna Google;5;layanan mantap
Pengguna Google;5;sangat membantu
Pengguna Google;5;sanagant nyaman
Pengguna Google;5;mantap
Pengguna Google;5;mmbantu bngt puat kmna2 sesuai lokasi
Pengguna Google;5;terimakasih banyak
Pengguna Google;5;Tepat waktu
Pengguna Google;1;scam
Pengguna Google;5;enak baik ramah tukang grep nya
Pengguna Google;5;tidak bisa aktif dalam penggunaannya.
Pengguna Google;5;good
Pengguna Google;5;baikkkkk
Pengguna Google;5;ok
Pengguna Google;5;pengemudi sangat sopan, perjalanan juga cepat, Terima kasih
Pengguna Google;5;selama iini msh andalan
Pengguna Google;5;sangat membantu
Pengguna Google;1;ini plis banget ini bug sinyal diperbaiki lah padahal sinyal bagus tapi di grab ngeloading terus sampe² bikin saya telat mohon diperbaikin bug ini ini sangat menganggu apa lagi bikin nyusahin orang
Pengguna Google;4;Aplikasi nya bagus
Pengguna Google;5;okeee
Pengguna Google;5;pelayanannya cepat
Pengguna Google;5;sngt membntu
Pengguna Google;1;tolong di tindak lanjuti grebfood yg tidak jujur itu dia gak kasih kembali uang kembalian dengan plat DT 5688 UA atas nama IWAN .
Pengguna Google;5;bintang 5
Pengguna Google;1;"Sekarang banyak driver grab yang memberikan potongan setelah perjalanan kita selesai tanpa ada informasi yg diberikan pihak driver ke kita, dan ini nominalnya benar"" sangat tidak wajar dan seenaknya para driver sendiri. Bukankah ini sama dengan penipuan? alangkah baiknya fitu seperti ini harus dibenahi atau dihilangkan saja agar tidak disalah gunakan pihak yg tidak bertanggung jawab terhadap etos kerja🙏"
Pengguna Google;1;ongkir nya mahal
Pengguna Google;5;mantap
Pengguna Google;4;sangat membantu
Pengguna Google;2;ongkir mahal
Pengguna Google;5;baik
Pengguna Google;5;bagus
Pengguna Google;5;siang membantu
Pengguna Google;5;grab top👍
Pengguna Google;5;baik
Pengguna Google;5;mantap
Pengguna Google;5;sangat cocok untuk di pengemudi nya
Pengguna Google;5;saya sangat terbantu atas adanya apk ini, saya bisa menabung
Pengguna Google;5;Good
Pengguna Google;5;Sangat membantu dan palayanan nya lumayan bagus
Pengguna Google;5;oke
Pengguna Google;4;terkadang ada driver yg nga mau ambil penumpang dgn alasan jauh
Pengguna Google;5;mantap
Pengguna Google;3;hebat
Pengguna Google;5;pelayanan prima👍
Pengguna Google;5;org nya baik ramah pesanan nya juga sesuai 😍
Pengguna Google;5;good
Pengguna Google;1;grab biadab itu kata pak adian(mantap), ayo bantu dpr hancurkan grab biadab, lu cari di youtube tentang rapat dpr sama wamenhub, grab kejam biadab motong duit driver seenaknya, saya coba memastikan dan memesan grab benar adanya potongannya besar skali thd driver,grab biadab....
Pengguna Google;5;this ramen is seriously good.the creamy broth and tender chicken,were perfect.and the noodles stayed chewy throughout
Pengguna Google;5;sangat membantu
Pengguna Google;5;mantap
Pengguna Google;1;gak suka aja
Pengguna Google;5;sudah lama saya menggunakan jasa Grab untuk mendukung banyak aktifitas sehari hari saya, dan bagi saya cukup nyaman bersama Grab, terima kasih Grab
Pengguna Google;5;sangat memuaskan.drivernya sangat ramah. good job
Pengguna Google;5;baik dan nyaman
Pengguna Google;4;gokil
Pengguna Google;5;bagus dan membantu
Pengguna Google;5;hahha
Pengguna Google;5;, 👍🏻👍🏻✅
Pengguna Google;5;bagus
Pengguna Google;5;semoga sukses grab Indonesia
Pengguna Google;5;ok
Pengguna Google;5;saya suka
Pengguna Google;1;alamatnya ga lengkap, jadi gmna mau pesen, aneh bngt ini aplikasi
Pengguna Google;5;the best
Pengguna Google;3;satenya gak enak
Pengguna Google;5;sangat baik
Pengguna Google;5;good aplication
Pengguna Google;5;baik
Pengguna Google;5;👍
Pengguna Google;5;good
Pengguna Google;5;sangat memuaskan
Pengguna Google;5;mantap
Pengguna Google;5;baik
Pengguna Google;5;good
Pengguna Google;1;g rubah dr dlu smpe skrg ngeinstall lma bgt sh!!??
Pengguna Google;5;good
Pengguna Google;5;Terimakasih pak supirnya sopan mobilnya nyaman
Pengguna Google;5;Alhamdulillah lancar dan nyaman
Pengguna Google;5;ok
Pengguna Google;5;sangat membantu dalam transportasi. banyak diskon dan harga terjangkau
Pengguna Google;1;ada fitur scan wajah dari tadi scan wajah nggak bisa bikin ilang mood makan aja
Pengguna Google;5;baik
Pengguna Google;5;grab membuat perjalanan lebih mudah dan aman
Pengguna Google;5;ordernya cepet banget
Pengguna Google;5;good
Pengguna Google;1;driver membawa kabut dompet
Pengguna Google;5;good
Pengguna Google;5;terimakasih
Pengguna Google;5;aplikasinya bagus cuman harus pake GO-PAY
Pengguna Google;5;respon cepat Terima kasih grab
Pengguna Google;5;is the best forever,thks and GBU,amin.
Pengguna Google;5;Mantul
Pengguna Google;5;orangnya baik
Pengguna Google;5;baik ramah
Pengguna Google;1;performa restoran Family Mart yg pada baru baru ini Buka Gerai, Kacau karyawan gak bisa apa2 lama banget pesan sampe kasian tukang grab nya.. Tutup aja gak ush kasih izin FAMILY MART 1JAM BELUM DIANTAR2
Pengguna Google;5;memuaskan, hanya terkadang armada tidak sesuai aplikasi
Pengguna Google;5;mantap dan sangat membantu
Pengguna Google;5;sangat membantu...
Pengguna Google;5;luar biasa
Pengguna Google;4;aplikasi Bagu berjalan dengan baik dan ojol nya pun cepat respon akan tetapi saya memiliki saran untuk rating KPD ojol untuk diperlihatkan saja siapa saja yg rating dan apa saja pengalamanya saat naik dengan sopir tersebut BUKAN HANYA ITU SAJA SEMOGA ADA RATING UNTUK CUSTOMER SAMA DENGAN OJOL NYA BESERTA PENDAPAT PENDAPAT OJOLNYA TENTANG DIRI KITA SEBAGAI EVAKUASI UNTUK OJOL² LAIN MOHON DIPERHATIKAN DAN DIPERBARUI LAGI SEJAUH ITU BAIK
Pengguna Google;5;pengantarannya baik
Pengguna Google;5;terima kasih pak
Pengguna Google;5;grabe keren
Pengguna Google;5;memuaskan sekali
Pengguna Google;3;baik
Pengguna Google;1;udah bener bisa pake qris malah fitur qris dihapus?? kikir amat ini harus topup ovo gitu?
Pengguna Google;5;ok bangus
Pengguna Google;1;mau pesen GrabFood aja di persulit harus verifikasi wajah lah, saya cuma mau pesen makan bukan minjem uang customer service masih bot dan sangat tidak membantu
Pengguna Google;5;sanagt memuaskan dan cepat
